keyword,url,title,content,author,publisher,description,publish_date
Prabowo Subianto,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnBpbnRlcnBvbGl0aWsuY29tL2NlbG90ZWgvcm9uYWxkby1tZXNzaS1iZWxhamFyLWtlLWpva293aS1wcmFib3dvL9IBVGh0dHBzOi8vd3d3LnBpbnRlcnBvbGl0aWsuY29tL2NlbG90ZWgvcm9uYWxkby1tZXNzaS1iZWxhamFyLWtlLWpva293aS1wcmFib3dvLz9hbXA9MQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Ronaldo-Messi Belajar ke Jokowi-Prabowo? - PinterPolitik,,,PinterPolitik,Ronaldo-Messi Belajar ke Jokowi-Prabowo?  PinterPolitik,"Wed, 25 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMivgFodHRwczovL3d3dy5iZXJpdGF0cmFucy5jb20vYXJ0aWtlbC8yMzQyMzcvUGFydGFpLUdlcmluZHJhLUJ1a2EtUGludHUtTGViYXItQnVhdC1QdXRyYS1CdW5nc3UtUHJlc2lkZW4tSm9rb3dpLUthZXNhbmctUGFuZ2FyZXAtUHJhYm93by1QZXJjYXlhLUdlbmVyYXNpLU11ZGEtTWVtYmF3YS1QZXJ1YmFoYW4tZGFuLUtlbWFrbXVyYW4v0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Partai Gerindra Buka Pintu Lebar Buat Putra Bungsu Presiden ... - beritatrans.com,,,beritatrans.com,Partai Gerindra Buka Pintu Lebar Buat Putra Bungsu Presiden ...  beritatrans.com,"Wed, 25 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiXmh0dHA6Ly93d3cudGhlamFrYXJ0YXBvc3QuY29tL2luZG9uZXNpYS8yMDIzLzAxLzIzL2Jpbi13b250LWJlLXVuZGVyLW15LWF1dGhvcml0eS1wcmFib3dvLmh0bWzSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,BIN won't be under my authority: Prabowo - The Jakarta Post,,,The Jakarta Post,BIN won't be under my authority: Prabowo  The Jakarta Post,"Mon, 23 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmdhdHJhLmNvbS9uZXdzLTU2MzU2MS1wb2xpdGlrLXByYWJvd28tLS1naWJyYW4tbWFrYW4tbWFsYW0tdGFrLWFkYS10ZW5na2xlbmctdW50dWstc2FuZy1tZW50b3IuaHRtbNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Prabowo - Gibran Makan Malam, Tak Ada Tengkleng untuk Sang ... - Gatracom",,,Gatracom,"Prabowo - Gibran Makan Malam, Tak Ada Tengkleng untuk Sang ...  Gatracom","Tue, 24 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vcm0uaWQvYmFjYS1iZXJpdGEvbmFzaW9uYWwvMTU3ODMzL2Jlcmhhc2lsLWF0YXNpLW1hc2Etc3VsaXQta2VwZW1pbXBpbmFuLXByZXNpZGVuLWpva293aS1kaWFrdWktc2VsdXJ1aC1kdW5pYdIBeWh0dHBzOi8vcm0uaWQvYW1wL2JhY2EtYmVyaXRhL25hc2lvbmFsLzE1NzgzMy9iZXJoYXNpbC1hdGFzaS1tYXNhLXN1bGl0LWtlcGVtaW1waW5hbi1wcmVzaWRlbi1qb2tvd2ktZGlha3VpLXNlbHVydWgtZHVuaWE?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Berhasil Atasi Masa Sulit, Kepemimpinan Presiden Jokowi Diakui ... - RM.ID",,,RM.ID,"Berhasil Atasi Masa Sulit, Kepemimpinan Presiden Jokowi Diakui ...  RM.ID","Sun, 22 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vbmV3cy5zb2xvcG9zLmNvbS9wZW1pbHUtMjAyNC1kaS1kZXBhbi1tYXRhLWF3YXMtaG9ha3MtZGktbWFuYS1tYW5hLTE1MzU3OTQvYW1w0gFWaHR0cHM6Ly9uZXdzLnNvbG9wb3MuY29tL3BlbWlsdS0yMDI0LWRpLWRlcGFuLW1hdGEtYXdhcy1ob2Frcy1kaS1tYW5hLW1hbmEtMTUzNTc5NC9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Pemilu 2024 di Depan Mata, Awas Hoaks di Mana-Mana! - News Solopos.com",,,News Solopos.com,"Pemilu 2024 di Depan Mata, Awas Hoaks di Mana-Mana!  News Solopos.com","Fri, 27 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8va2FiYXIxbmV3cy5jb20vbWVuaGFuLXJpLWJhYmluc2EtdWp1bmctdG9tYmFrLWtvbWFuZG8tdGVyaXRvcmlhbC1kYWxhbS1tZXd1anVka2FuLXNpc2hhbmthbXJhdGEv0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Menhan RI: Babinsa Ujung Tombak Komando Teritorial dalam ... - Kabar1News,,,Kabar1News,Menhan RI: Babinsa Ujung Tombak Komando Teritorial dalam ...  Kabar1News,"Mon, 30 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vZW4uYW50YXJhbmV3cy5jb20vbmV3cy8yNzAzNjkvcHJhYm93by1jYWstaW1pbi1sYXVuY2gtZ2VyaW5kcmEtcGtiLWpvaW50LXNlY3JldGFyaWF00gFgaHR0cHM6Ly9lbi5hbnRhcmFuZXdzLmNvbS9hbXAvbmV3cy8yNzAzNjkvcHJhYm93by1jYWstaW1pbi1sYXVuY2gtZ2VyaW5kcmEtcGtiLWpvaW50LXNlY3JldGFyaWF0?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Prabowo, Cak Imin launch Gerindra-PKB joint secretariat - ANTARA English",,,ANTARA English,"Prabowo, Cak Imin launch Gerindra-PKB joint secretariat  ANTARA English","Mon, 23 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS8zMzY1ODExL3Blc2F3YXQtbGlvbi1haXItdGFicmFrLWF0YXAtZ2FyYmFyYXRhLWJhbmRhcmEtbW9wYWgtbWVyYXVrZdIBaGh0dHBzOi8vbS5hbnRhcmFuZXdzLmNvbS9hbXAvYmVyaXRhLzMzNjU4MTEvcGVzYXdhdC1saW9uLWFpci10YWJyYWstYXRhcC1nYXJiYXJhdGEtYmFuZGFyYS1tb3BhaC1tZXJhdWtl?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Pesawat Lion Air tabrak atap garbarata Bandara Mopah Merauke - ANTARA,,,ANTARA,Pesawat Lion Air tabrak atap garbarata Bandara Mopah Merauke  ANTARA,"Thu, 26 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbWV0cm8udGVtcG8uY28vcmVhZC8xNjg0MjM1L3l1bGlhbnRpa2Etd2FyZ2EtY2lwdXRhdC10aWdhLXRhaHVuLWx1bXB1aC1rYXJlbmEtbWFscHJha3Rpay1zYWF0LW1lbGFoaXJrYW7SAW9odHRwczovL21ldHJvLnRlbXBvLmNvL2FtcC8xNjg0MjM1L3l1bGlhbnRpa2Etd2FyZ2EtY2lwdXRhdC10aWdhLXRhaHVuLWx1bXB1aC1rYXJlbmEtbWFscHJha3Rpay1zYWF0LW1lbGFoaXJrYW4?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Yuliantika, Warga Ciputat Tiga Tahun Lumpuh Karena Malpraktik Saat Melahirkan - Metro Tempo",,,Metro Tempo,"Yuliantika, Warga Ciputat Tiga Tahun Lumpuh Karena Malpraktik Saat Melahirkan  Metro Tempo","Thu, 26 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmJvbGEuY29tL3JhZ2FtL3JlYWQvNTE4NzMzOC8yNS1jb250b2gtcGVyaWJhaGFzYS1qYXdhLWJlc2VydGEtYXJ0aW55YS1tZW1pbGlraS1tYWtuYS1tZW5kYWxhbdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"25 Contoh Peribahasa Jawa beserta Artinya, Memiliki Makna ... - Bola.com",,,Bola.com,"25 Contoh Peribahasa Jawa beserta Artinya, Memiliki Makna ...  Bola.com","Mon, 23 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vc29sb3JheWEuc29sb3Bvcy5jb20vc2FtYmFuZ2ktbmdhZGlyb2pvLWd1YmVybnVyLWdhbmphci1pbmdhdGthbi13b25vZ2lyaS1tYXNpaC1hZGEtNzEtZGVzYS1taXNraW4tMTUzNDc5MtIBdmh0dHBzOi8vc29sb3JheWEuc29sb3Bvcy5jb20vc2FtYmFuZ2ktbmdhZGlyb2pvLWd1YmVybnVyLWdhbmphci1pbmdhdGthbi13b25vZ2lyaS1tYXNpaC1hZGEtNzEtZGVzYS1taXNraW4tMTUzNDc5Mi9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Sambangi Ngadirojo, Gubernur Ganjar Ingatkan Wonogiri Masih Ada 71 Desa Miskin - Soloraya Solopos.com",,,Soloraya Solopos.com,"Sambangi Ngadirojo, Gubernur Ganjar Ingatkan Wonogiri Masih Ada 71 Desa Miskin  Soloraya Solopos.com","Thu, 26 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vcGFwdWFiYXJhdC50cmlidW5uZXdzLmNvbS8yMDIzLzAxLzI4L2tvZmlmYWgtc2VtYW5nYXRpLWRhbi1iZXJpLWJhbnR1YW4tdW50dWstbXVyaWQtbXVyaWQtc2QtbWFpYm8tc29yb25n0gF1aHR0cHM6Ly9wYXB1YWJhcmF0LnRyaWJ1bm5ld3MuY29tL2FtcC8yMDIzLzAxLzI4L2tvZmlmYWgtc2VtYW5nYXRpLWRhbi1iZXJpLWJhbnR1YW4tdW50dWstbXVyaWQtbXVyaWQtc2QtbWFpYm8tc29yb25n?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Kofifah Semangati dan Beri Bantuan untuk Murid-murid SD Maibo Sorong - Tribun Papua Barat,,,Tribun Papua Barat,Kofifah Semangati dan Beri Bantuan untuk Murid-murid SD Maibo Sorong  Tribun Papua Barat,"Sat, 28 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnpvbmFtZXJkZWthLmNvbS8yMDIzLzAxL2JlcnNhbWEtd2FyZ2EtcG9sc2VrLXBhbmdrYWxhbi1sZXN1bmcuaHRtbNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Bersama Warga, Polsek Pangkalan Lesung Gelar Subuh Harmoni - zonamerdekacom",,,zonamerdekacom,"Bersama Warga, Polsek Pangkalan Lesung Gelar Subuh Harmoni  zonamerdekacom","Wed, 25 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnpvbmFtZXJkZWthLmNvbS8yMDIzLzAxL3BvbHNlay1rZXJ1bXV0YW4tc2FtYmFuZ2ktc3dhbGF5YW4uaHRtbNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Polsek Kerumutan Sambangi Swalayan, Cegah Gangguan ... - zonamerdekacom",,,zonamerdekacom,"Polsek Kerumutan Sambangi Swalayan, Cegah Gangguan ...  zonamerdekacom","Wed, 25 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnpvbmFtZXJkZWthLmNvbS8yMDIzLzAxL3NhbWJhbmdpLXdhcmdhLXBvbHNlay1wYW5na2FsYW4ta3VyYXNfMjUuaHRtbNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Sambangi Warga, Polsek Pangkalan Kuras Eratkan Silaturahmi ... - zonamerdekacom",,,zonamerdekacom,"Sambangi Warga, Polsek Pangkalan Kuras Eratkan Silaturahmi ...  zonamerdekacom","Wed, 25 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnpvbmFtZXJkZWthLmNvbS8yMDIzLzAxL3NlYmFya2FuLW1ha2x1bWF0LWthcG9sZGEtcmlhdS1wb2xzZWtfMjUuaHRtbNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Sebarkan Maklumat Kapolda Riau, Polsek Ukui Cegah Karhutla - zonamerdekacom",,,zonamerdekacom,"Sebarkan Maklumat Kapolda Riau, Polsek Ukui Cegah Karhutla  zonamerdekacom","Wed, 25 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnpvbmFtZXJkZWthLmNvbS8yMDIzLzAxL2J1cGF0aS1uaWFzLWhhZGlyaS1wZXJheWFhbi1uYXRhbC1kYW4uaHRtbNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Bupati Nias Hadiri Perayaan Natal Dan Syukuran Tahun Baru Di ... - zonamerdekacom,,,zonamerdekacom,Bupati Nias Hadiri Perayaan Natal Dan Syukuran Tahun Baru Di ...  zonamerdekacom,"Wed, 25 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnpvbmFtZXJkZWthLmNvbS8yMDIzLzAxL2tldHVhLWtpcC1lZGktc3VnaWFudG8tamFuZ2FuLWNvYmEtY29iYS5odG1s0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Ketua KIP Edi Sugianto: Jangan Coba - Coba Bermain Mata ... - zonamerdekacom,,,zonamerdekacom,Ketua KIP Edi Sugianto: Jangan Coba - Coba Bermain Mata ...  zonamerdekacom,"Wed, 25 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmtvbXBhc3RpbXVyLmNvbS8yMDIzLzAxL3JlbGF3YW4tam9rb3dpLXRvbGFrLXBlbmFpa2FuLWhhcmdhLmh0bWzSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Relawan Jokowi Tolak Penaikan Harga Biaya Haji - Kompas Timur,,,Kompas Timur,Relawan Jokowi Tolak Penaikan Harga Biaya Haji  Kompas Timur,"Fri, 27 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vZmluLmNvLmlkL3JlYWQvMTIzMzkwL2FuYWstYnVhaC1wcmFib3dvLXN1YmlhbnRvLXNpYXBrYW4tZmlndXItY2Fsb24td2FsaWtvdGEtZGVwb2vSAVpodHRwczovL2Zpbi5jby5pZC9hbXAvMTIzMzkwL2FuYWstYnVhaC1wcmFib3dvLXN1YmlhbnRvLXNpYXBrYW4tZmlndXItY2Fsb24td2FsaWtvdGEtZGVwb2s?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Anak Buah Prabowo Subianto Siapkan Figur Calon Walikota Depok - fin.co.id - FIN.CO.ID,,,FIN.CO.ID,Anak Buah Prabowo Subianto Siapkan Figur Calon Walikota Depok - fin.co.id  FIN.CO.ID,"Mon, 23 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vZGVucGFzYXIuc3VhcmEuY29tL3JlYWQvMjAyMy8wMS8yOC8xNzAwMDAvd2FzcGFkYS1zZWJ1YWgtbW9kdXMtcGVuaXB1YW4tYmFydS1iZXJ1cGEtdW5kYW5nYW4tcGVybmlrYWhhbi1wYWxzddIBeWh0dHBzOi8vZGVucGFzYXIuc3VhcmEuY29tL2FtcC9yZWFkLzIwMjMvMDEvMjgvMTcwMDAwL3dhc3BhZGEtc2VidWFoLW1vZHVzLXBlbmlwdWFuLWJhcnUtYmVydXBhLXVuZGFuZ2FuLXBlcm5pa2FoYW4tcGFsc3U?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Waspada, Sebuah Modus Penipuan Baru Berupa Undangan Pernikahan Palsu - Suara Denpasar",,,Suara Denpasar,"Waspada, Sebuah Modus Penipuan Baru Berupa Undangan Pernikahan Palsu  Suara Denpasar","Sat, 28 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vaW5kb25lc2lhZGVmZW5zZS5jb20va2VzYWtzaWFuLWRhbmplbi1rb3Bhc3N1cy1tYXlqZW4tdG5pLWl3YW4tc2V0aWF3YW4tc29hbC1uYXNpb25hbGlzbWUtcHJhYm93by1zdWJpYW50by_SAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Kesaksian Danjen Kopassus Mayjen TNI Iwan Setiawan Soal ... - Indonesia Defense Magz,,,Indonesia Defense Magz,Kesaksian Danjen Kopassus Mayjen TNI Iwan Setiawan Soal ...  Indonesia Defense Magz,"Mon, 06 Feb 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vbWFrYXNzYXIuYW50YXJhbmV3cy5jb20vYmVyaXRhLzQ2MDMyOS9wcmFib3dvLXN1YmlhbnRvLXNlYnV0LWluZ2luLWxhbmp1dGthbi1rZWJlcmhhc2lsYW4tcGVtZXJpbnRhaGFuLWpva293adIBeWh0dHBzOi8vbWFrYXNzYXIuYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS80NjAzMjkvcHJhYm93by1zdWJpYW50by1zZWJ1dC1pbmdpbi1sYW5qdXRrYW4ta2ViZXJoYXNpbGFuLXBlbWVyaW50YWhhbi1qb2tvd2k?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Prabowo Subianto sebut ingin lanjutkan keberhasilan pemerintahan Jokowi - ANTARA Sulawesi Utara,,,ANTARA Sulawesi Utara,Prabowo Subianto sebut ingin lanjutkan keberhasilan pemerintahan Jokowi  ANTARA Sulawesi Utara,"Mon, 06 Feb 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMidGh0dHBzOi8va2VwcmkuYW50YXJhbmV3cy5jb20vYmVyaXRhLzE0NzU3MC9wcmFib3dvLXN1YmlhbnRvLXNlYnV0LWluZ2luLW1lbGFuanV0a2FuLWtlYmVyaGFzaWxhbi1wZW1lcmludGFoYW4tam9rb3dp0gF4aHR0cHM6Ly9rZXByaS5hbnRhcmFuZXdzLmNvbS9hbXAvYmVyaXRhLzE0NzU3MC9wcmFib3dvLXN1YmlhbnRvLXNlYnV0LWluZ2luLW1lbGFuanV0a2FuLWtlYmVyaGFzaWxhbi1wZW1lcmludGFoYW4tam9rb3dp?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Prabowo Subianto sebut ingin melanjutkan keberhasilan pemerintahan Jokowi - ANTARA Kepulauan Riau,,,ANTARA Kepulauan Riau,Prabowo Subianto sebut ingin melanjutkan keberhasilan pemerintahan Jokowi  ANTARA Kepulauan Riau,"Mon, 06 Feb 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbmFzaW9uYWwua29tcGFzLmNvbS9yZWFkLzIwMjMvMDIvMDYvMDk0NzU0NzEvcHJhYm93by1kYW4tc2FuZGlhZ2EtdGVybGloYXQtYWtyYWItc2FhdC1oYWRpcmktaHV0LWtlLTE1LWdlcmluZHJh0gF7aHR0cHM6Ly9hbXAua29tcGFzLmNvbS9uYXNpb25hbC9yZWFkLzIwMjMvMDIvMDYvMDk0NzU0NzEvcHJhYm93by1kYW4tc2FuZGlhZ2EtdGVybGloYXQtYWtyYWItc2FhdC1oYWRpcmktaHV0LWtlLTE1LWdlcmluZHJh?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Prabowo dan Sandiaga Terlihat Akrab Saat Hadiri HUT Ke-15 Gerindra - Kompas.com - Nasional Kompas.com,,,Nasional Kompas.com,Prabowo dan Sandiaga Terlihat Akrab Saat Hadiri HUT Ke-15 Gerindra - Kompas.com  Nasional Kompas.com,"Mon, 06 Feb 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmtvbXBhcy5pZC9iYWNhL3Jpc2V0LzIwMjMvMDEvMjkva29hbGlzaS1nZXJpbmRyYS1wa2ItZGFuLXBhc2FuZy1zdXJ1dC1lbGVrdGFiaWxpdGFzLXByYWJvd28tc3ViaWFudG_SAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Koalisi Gerindra - PKB dan Pasang Surut Elektabilitas Prabowo ... - kompas.id,,,kompas.id,Koalisi Gerindra - PKB dan Pasang Surut Elektabilitas Prabowo ...  kompas.id,"Mon, 30 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9uZXdzL3JlYWQvNTE5NDcwNi9kaW5hc2loYXRpLW5ldGl6ZW4taW5pLXRhbmdnYXBhbi1tZW5oYW4tcHJhYm93by1zdWJpYW50b9IBXWh0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9hbXAvNTE5NDcwNi9kaW5hc2loYXRpLW5ldGl6ZW4taW5pLXRhbmdnYXBhbi1tZW5oYW4tcHJhYm93by1zdWJpYW50bw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Dinasihati Netizen, Ini Tanggapan Menhan Prabowo Subianto - Liputan6.com",,,Liputan6.com,"Dinasihati Netizen, Ini Tanggapan Menhan Prabowo Subianto  Liputan6.com","Tue, 31 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmRldGlrLmNvbS9qYWJhci9iZXJpdGEvZC02NTQ0MzA1L21lbmdpbnRpcC1nZWxpYXQtcmVsYXdhbi1wcmFib3dvLWplbGFuZy1waWxwcmVzLTIwMjTSAWVodHRwczovL3d3dy5kZXRpay5jb20vamFiYXIvYmVyaXRhL2QtNjU0NDMwNS9tZW5naW50aXAtZ2VsaWF0LXJlbGF3YW4tcHJhYm93by1qZWxhbmctcGlscHJlcy0yMDI0L2FtcA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Mengintip Geliat Relawan Prabowo Jelang Pilpres 2024 - detikJabar,,,detikJabar,Mengintip Geliat Relawan Prabowo Jelang Pilpres 2024  detikJabar,"Wed, 01 Feb 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9uZXdzL3JlYWQvNTE5ODczNC9tb21lbi1wcmFib3dvLXN1YmlhbnRvLW5vbnRvbi1rb25zZXItZGV3YS0xOS1kaS1qaXPSAVhodHRwczovL3d3dy5saXB1dGFuNi5jb20vYW1wLzUxOTg3MzQvbW9tZW4tcHJhYm93by1zdWJpYW50by1ub250b24ta29uc2VyLWRld2EtMTktZGktamlz?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Momen Prabowo Subianto Nonton Konser Dewa 19 di JIS - Liputan6.com,,,Liputan6.com,Momen Prabowo Subianto Nonton Konser Dewa 19 di JIS  Liputan6.com,"Sun, 05 Feb 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vbmV3cy5kZXRpay5jb20vcGVtaWx1L2QtNjU0MjcxNS9wcmFib3dvLWRhbi1hbmllcy1qYWRpLTItYmFrYWwtY2FwcmVzLXBlbWVnYW5nLXRpa2V0LXBpbHByZXMtMjAyNNIBbWh0dHBzOi8vbmV3cy5kZXRpay5jb20vcGVtaWx1L2QtNjU0MjcxNS9wcmFib3dvLWRhbi1hbmllcy1qYWRpLTItYmFrYWwtY2FwcmVzLXBlbWVnYW5nLXRpa2V0LXBpbHByZXMtMjAyNC9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Prabowo dan Anies Jadi 2 Bakal Capres Pemegang Tiket Pilpres 2024 - detikNews,,,detikNews,Prabowo dan Anies Jadi 2 Bakal Capres Pemegang Tiket Pilpres 2024  detikNews,"Mon, 30 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmRldGlrLmNvbS9zdW11dC9iZXJpdGEvZC02NTQwODEyL2thdGEtZWR5LXVzYWktZGlzZWJ1dC1nYWdhaC1vbGVoLXByYWJvd28ta2VuYS11bWJhbmctc2VuaW9y0gFsaHR0cHM6Ly93d3cuZGV0aWsuY29tL3N1bXV0L2Jlcml0YS9kLTY1NDA4MTIva2F0YS1lZHktdXNhaS1kaXNlYnV0LWdhZ2FoLW9sZWgtcHJhYm93by1rZW5hLXVtYmFuZy1zZW5pb3IvYW1w?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Kata Edy Usai Disebut Gagah Oleh Prabowo: Kena Umbang Senior - detikSumut,,,detikSumut,Kata Edy Usai Disebut Gagah Oleh Prabowo: Kena Umbang Senior  detikSumut,"Sun, 29 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vbmV3cy5kZXRpay5jb20vcGVtaWx1L2QtNjU0NDUxMi9kaW5hc2loYXRpLW5ldGl6ZW4tc29hbC1pbG11LWlraGxhcy1wcmFib3dvLXRlcmltYS1rYXNpaNIBZGh0dHBzOi8vbmV3cy5kZXRpay5jb20vcGVtaWx1L2QtNjU0NDUxMi9kaW5hc2loYXRpLW5ldGl6ZW4tc29hbC1pbG11LWlraGxhcy1wcmFib3dvLXRlcmltYS1rYXNpaC9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Dinasihati Netizen soal Ilmu Ikhlas, Prabowo: Terima Kasih - detikNews",,,detikNews,"Dinasihati Netizen soal Ilmu Ikhlas, Prabowo: Terima Kasih  detikNews","Tue, 31 Jan 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vbmV3cy5kZXRpay5jb20vcGVtaWx1L2QtNjU0Nzk2NC9oYXNpbC1tdXNyYS1yZWxhd2FuLWpva293aS1kaS1qb2dqYS1jYXByZXMtcHJhYm93by1jYXdhcHJlcy1tYWhmdWTSAW5odHRwczovL25ld3MuZGV0aWsuY29tL3BlbWlsdS9kLTY1NDc5NjQvaGFzaWwtbXVzcmEtcmVsYXdhbi1qb2tvd2ktZGktam9namEtY2FwcmVzLXByYWJvd28tY2F3YXByZXMtbWFoZnVkL2FtcA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Hasil Musra Relawan Jokowi di Jogja: Capres Prabowo, Cawapres Mahfud - detikNews",,,detikNews,"Hasil Musra Relawan Jokowi di Jogja: Capres Prabowo, Cawapres Mahfud  detikNews","Thu, 02 Feb 2023 08:00:00 GMT"
Prabowo Subianto,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vaGFsb3NlbWFyYW5nLmlkL3ByYWJvd28tc3ViaWFudG8tc2VidXQtbnUtc2FsYWgtc2F0dS1waWxhci1wZXJzYXR1YW4tZGFuLWtlc2F0dWFuLWJhbmdzYdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Prabowo Subianto Sebut NU Salah Satu Pilar Persatuan dan ... - Halo Semarang,,,Halo Semarang,Prabowo Subianto Sebut NU Salah Satu Pilar Persatuan dan ...  Halo Semarang,"Wed, 01 Feb 2023 08:00:00 GMT"
