keyword,url,title,content,author,publisher,description,publish_date
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8va2JhbmV3cy5jb20vc2VuZ2dhbmcvY2VyaXRhLXRlbWFuLXVnbS1kYXJpLXBlcnRlbXVhbi1wZXJ0YW1hLW1lcmFzYWthbi1rYXJpc21hLWFuaWVzLWJhc3dlZGFuL9IBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Cerita Teman UGM, dari Pertemuan Pertama Merasakan Karisma ... - KBA NEWS",,,KBA NEWS,"Cerita Teman UGM, dari Pertemuan Pertama Merasakan Karisma ...  KBA NEWS","Sat, 07 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc0OTM0L2FuaWVzLWJhc3dlZGFuLXJldmlldy1maWxtLXNvYWwta3JpbWluYWxpc2FzaS1oaW5nZ2EtcGVsZW1haGFuLWRlbW9rcmFzadIBbmh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vYW1wLzE2NzQ5MzQvYW5pZXMtYmFzd2VkYW4tcmV2aWV3LWZpbG0tc29hbC1rcmltaW5hbGlzYXNpLWhpbmdnYS1wZWxlbWFoYW4tZGVtb2tyYXNp?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Anies Baswedan Review Film soal Kriminalisasi hingga Pelemahan Demokrasi - Nasional Tempo,,,Nasional Tempo,Anies Baswedan Review Film soal Kriminalisasi hingga Pelemahan Demokrasi  Nasional Tempo,"Mon, 02 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8va2JhbmV3cy5jb20vZ2VsaWF0LWRhZXJhaC9zaW1wdWwtcmVsYXdhbi1kaS1qYXRlbmctYmVydGVtdS1iYWhhcy1wZW1lbmFuZ2FuLWFuaWVzL9IBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Simpul Relawan di Jateng Bertemu Bahas Pemenangan Anies ... - KBA NEWS,,,KBA NEWS,Simpul Relawan di Jateng Bertemu Bahas Pemenangan Anies ...  KBA NEWS,"Tue, 03 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc2ODEzL3Bhc3BhbXByZXMtYWthbi1sZWJpaC1odW1hbmlzLXNhYXQtbWVuZ2F3YWwtcHJlc2lkZW4tZGFuLXdha2lsLXByZXNpZGVu0gFtaHR0cHM6Ly9uYXNpb25hbC50ZW1wby5jby9hbXAvMTY3NjgxMy9wYXNwYW1wcmVzLWFrYW4tbGViaWgtaHVtYW5pcy1zYWF0LW1lbmdhd2FsLXByZXNpZGVuLWRhbi13YWtpbC1wcmVzaWRlbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Paspampres Akan Lebih Humanis saat Mengawal Presiden dan Wakil Presiden - Nasional Tempo,,,Nasional Tempo,Paspampres Akan Lebih Humanis saat Mengawal Presiden dan Wakil Presiden  Nasional Tempo,"Sat, 07 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS8zMzM4NTY4L2J1cGF0aS1uZ2FuanVrLXJlc21pa2FuLWdlcmFrYW4tdWktbWVuZ2FqYXItYW5na2F0YW4tMTLSAWNodHRwczovL20uYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS8zMzM4NTY4L2J1cGF0aS1uZ2FuanVrLXJlc21pa2FuLWdlcmFrYW4tdWktbWVuZ2FqYXItYW5na2F0YW4tMTI?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Bupati Nganjuk resmikan Gerakan UI Mengajar angkatan 12 - ANTARA,,,ANTARA,Bupati Nganjuk resmikan Gerakan UI Mengajar angkatan 12  ANTARA,"Fri, 06 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmZhamFyLmNvLmlkLzIwMjMvMDEvMDUvZWZlay1la29yLWphcy1hbmllcy1uYXNkZW0tc3Vsc2VsLWJhcmFuZy15YW5nLWRpanVhbC1zYW5nYXQtbGFrdS1iYW55YWstcGVtaW5hdG55YS_SAXpodHRwczovL3d3dy5mYWphci5jby5pZC8yMDIzLzAxLzA1L2VmZWstZWtvci1qYXMtYW5pZXMtbmFzZGVtLXN1bHNlbC1iYXJhbmcteWFuZy1kaWp1YWwtc2FuZ2F0LWxha3UtYmFueWFrLXBlbWluYXRueWEvYW1wLw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Efek Ekor Jas Anies, Nasdem Sulsel: Barang yang Dijual Sangat Laku, Banyak Peminatnya - FAJAR.CO.ID",,,FAJAR.CO.ID,"Efek Ekor Jas Anies, Nasdem Sulsel: Barang yang Dijual Sangat Laku, Banyak Peminatnya  FAJAR.CO.ID","Thu, 05 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmRldGlrLmNvbS9lZHUvZGV0aWtwZWRpYS9kLTY0OTYzMTIvcGVuZ2VydGlhbi1yZXRvcmlrYS10dWp1YW4tZGFuLWplbmlzLWplbmlzbnlh0gFgaHR0cHM6Ly93d3cuZGV0aWsuY29tL2VkdS9kZXRpa3BlZGlhL2QtNjQ5NjMxMi9wZW5nZXJ0aWFuLXJldG9yaWthLXR1anVhbi1kYW4tamVuaXMtamVuaXNueWEvYW1w?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Pengertian Retorika, Tujuan, dan Jenis-jenisnya - detikcom",,,detikcom,"Pengertian Retorika, Tujuan, dan Jenis-jenisnya  detikcom","Wed, 04 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiamh0dHBzOi8va2JhbmV3cy5jb20vc2VuZ2dhbmcvaW5pLWtldW5pa2FuLWt1Y2luZy1rdWNpbmctYW5pZXMtYmFzd2VkYW4tYWRhLXlhbmctaG9iaS1tYWluLWJhcmVuZy1pa2FuLWtvaS_SAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Ini Keunikan Kucing-kucing Anies Baswedan, Ada yang Hobi Main ... - KBA NEWS",,,KBA NEWS,"Ini Keunikan Kucing-kucing Anies Baswedan, Ada yang Hobi Main ...  KBA NEWS","Thu, 05 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vcmFkYXJzZWxhdGFuLmZhamFyLmNvLmlkLzIwMjMvMDEvMDgvaGFueWEtZW5hbS1uYW1hLXBlbnVoaS1rcml0ZXJpYS1jYWxvbi1wcmVzaWRlbi1wYWRhLXBpbHByZXMtMjAyNC_SAXFodHRwczovL3JhZGFyc2VsYXRhbi5mYWphci5jby5pZC8yMDIzLzAxLzA4L2hhbnlhLWVuYW0tbmFtYS1wZW51aGkta3JpdGVyaWEtY2Fsb24tcHJlc2lkZW4tcGFkYS1waWxwcmVzLTIwMjQvYW1wLw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Hanya Enam Nama Penuhi Kriteria Calon Presiden pada Pilpres 2024 - Radar Selatan,,,Radar Selatan,Hanya Enam Nama Penuhi Kriteria Calon Presiden pada Pilpres 2024  Radar Selatan,"Sun, 08 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lmdlc3VyaS5pZC9pbnRlcm5hbC9wdWFuLW1haGFyYW5pLXNlcmFoa2FuLWRpYXJpLXBvbGl0aWsta2UtbWVnYXdhdGktYjJoSmZaQnZ30gFdaHR0cHM6Ly93d3cuZ2VzdXJpLmlkL2FtcC9pbnRlcm5hbC9wdWFuLW1haGFyYW5pLXNlcmFoa2FuLWRpYXJpLXBvbGl0aWsta2UtbWVnYXdhdGktYjJoSmZaQnZ3?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Puan Maharani Serahkan Diari Politik ke Megawati - www.gesuri.id,,,www.gesuri.id,Puan Maharani Serahkan Diari Politik ke Megawati  www.gesuri.id,"Fri, 06 Jan 2023 08:00:00 GMT"
