keyword,url,title,content,author,publisher,description,publish_date
Mahfud MD,https://news.google.com/rss/articles/CBMihAFodHRwczovL3NhaGFiYXRnYW5qYXIuY29tLzIwMjMvMDEvMDYvd2FyZ2EtcHVyd2FrYXJ0YS1zaWFwLWFtYW5rYW4tbGluZ2t1bmdhbi1kYW4ta2F3YWwtZ2FuamFyLXByYW5vd28tc2FtcGFpLWphZGktcHJlc2lkZW4tZGktMjAyNC_SAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,WARGA PURWAKARTA SIAP AMANKAN LINGKUNGAN DAN ... - Sahabat Ganjar,,,Sahabat Ganjar,WARGA PURWAKARTA SIAP AMANKAN LINGKUNGAN DAN ...  Sahabat Ganjar,"Fri, 06 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmtlZGFpcGVuYS5jb20vcml6YWwtcmFtbGktaW5nYXRrYW4ta2l0YS1odWt1bS1kaXBha2FpLWJ1a2FuLWJ1YXQtcGVtYmVuYXItcHJvZHVrLWtla3Vhc2Fhbi15YW5nLXNhbGFoL9IBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Rizal Ramli Ingatkan Kita, Hukum Dipakai Bukan Buat Pembenar ... - Kedai Pena",,,Kedai Pena,"Rizal Ramli Ingatkan Kita, Hukum Dipakai Bukan Buat Pembenar ...  Kedai Pena","Sat, 07 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vdmlkZW8ua29tcGFzLmNvbS93YXRjaC8yMzczNzQvbWVnYXdhdGktc2V0dWp1aS1zb3Nvay1jYXByZXMtcGRpLXAtdGluZ2dhbC1tZW51bmdndS1oYXJpLXVudHVrLXVtdW1rYW7SAWtodHRwczovL3ZpZGVvLmtvbXBhcy5jb20vYW1wLzIzNzM3NC9tZWdhd2F0aS1zZXR1anVpLXNvc29rLWNhcHJlcy1wZGktcC10aW5nZ2FsLW1lbnVuZ2d1LWhhcmktdW50dWstdW11bWthbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Megawati Setujui Sosok Capres, PDI-P Tinggal Menunggu Hari ... - Kompas.com",,,Kompas.com,"Megawati Setujui Sosok Capres, PDI-P Tinggal Menunggu Hari ...  Kompas.com","Thu, 05 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc0NzY3L3JvbWFodXJtdXppeS1rZW1iYWxpLWxhZ2kta2UtcHBw0gFGaHR0cHM6Ly9uYXNpb25hbC50ZW1wby5jby9hbXAvMTY3NDc2Ny9yb21haHVybXV6aXkta2VtYmFsaS1sYWdpLWtlLXBwcA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Romahurmuziy Kembali Lagi ke PPP - Nasional Tempo,,,Nasional Tempo,Romahurmuziy Kembali Lagi ke PPP  Nasional Tempo,"Mon, 02 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNjQ5NDU3Ni9ndXMteWFoeWEtZXJpY2stdGhvaGlyLXRlbXVpLWpva293aS1zYW1wYWlrYW4tdW5kYW5nYW4taGFybGFoLTEtYWJhZC1uddIBc2h0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNjQ5NDU3Ni9ndXMteWFoeWEtZXJpY2stdGhvaGlyLXRlbXVpLWpva293aS1zYW1wYWlrYW4tdW5kYW5nYW4taGFybGFoLTEtYWJhZC1udS9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Gus Yahya-Erick Thohir Temui Jokowi, Sampaikan Undangan Harlah 1 Abad NU - detikNews",,,detikNews,"Gus Yahya-Erick Thohir Temui Jokowi, Sampaikan Undangan Harlah 1 Abad NU  detikNews","Mon, 02 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vZXZlbnQudGVtcG8uY28vcmVhZC8xNjc0ODk1L3N1ZHV0LXBhbmRhbmctbW9zdC1yYWRpb21lbmdhbmdrYXQtdG9waWstcGFydGFpLWJhcnUtcGVzZXJ0YS1wZW1pbHUtMjAyNNIBa2h0dHBzOi8vZXZlbnQudGVtcG8uY28vYW1wLzE2NzQ4OTUvc3VkdXQtcGFuZGFuZy1tb3N0LXJhZGlvbWVuZ2FuZ2thdC10b3Bpay1wYXJ0YWktYmFydS1wZXNlcnRhLXBlbWlsdS0yMDI0?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Sudut Pandang MOST Radio Mengangkat Topik Partai Baru Peserta Pemilu 2024 - TEMPO.co,,,TEMPO.co,Sudut Pandang MOST Radio Mengangkat Topik Partai Baru Peserta Pemilu 2024  TEMPO.co,"Mon, 02 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmNuYmNpbmRvbmVzaWEuY29tL21hcmtldC8yMDIzMDEwMjE3MjUzNi0xNy00MDIxODIvZXJpY2stdGhvaGlyLWJha2FsLWhhcHVzLXV0YW5nLXViYWgtYmlzbmlzLTMtYnVtbi1pbmnSAXdodHRwczovL3d3dy5jbmJjaW5kb25lc2lhLmNvbS9tYXJrZXQvMjAyMzAxMDIxNzI1MzYtMTctNDAyMTgyL2VyaWNrLXRob2hpci1iYWthbC1oYXB1cy11dGFuZy11YmFoLWJpc25pcy0zLWJ1bW4taW5pL2FtcA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Erick Thohir Bakal Hapus Utang & Ubah Bisnis 3 BUMN Ini - CNBC Indonesia,,,CNBC Indonesia,Erick Thohir Bakal Hapus Utang & Ubah Bisnis 3 BUMN Ini  CNBC Indonesia,"Mon, 02 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMihQFodHRwczovL3BvbGl0aWsucm1vbC5pZC9yZWFkLzIwMjMvMDEvMDQvNTU5MjQ5L2tpcmltLXN1cmF0LWtlLW1rLW5hc2RlbS1taW50YS15dXdvbm8tcGludGFkaS1kaWNvcmV0LWRhcmktZGFmdGFyLXBlbW9ob24tdWppLW1hdGVyaWls0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Kirim Surat ke MK, Nasdem Minta Yuwono Pintadi Dicoret dari ... - Rmol.id",,,Rmol.id,"Kirim Surat ke MK, Nasdem Minta Yuwono Pintadi Dicoret dari ...  Rmol.id","Wed, 04 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMigAFodHRwczovL25hc2lvbmFsLnRlbXBvLmNvL3JlYWQvMTY3NTgxNS92aXJhbC1zb2FsLWdhbmphci1wcmFub3dvLXdhcHJlcy1pbmdhdGthbi1hZ2FyLWJhbnR1YW4tYmF6bmFzLXRhay1kaWthaXRrYW4tZGVuZ2FuLXBhcnBvbNIBf2h0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vYW1wLzE2NzU4MTUvdmlyYWwtc29hbC1nYW5qYXItcHJhbm93by13YXByZXMtaW5nYXRrYW4tYWdhci1iYW50dWFuLWJhem5hcy10YWstZGlrYWl0a2FuLWRlbmdhbi1wYXJwb2w?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Viral soal Ganjar Pranowo, Wapres Ingatkan agar Bantuan Baznas Tak Dikaitkan dengan Parpol - Nasional Tempo",,,Nasional Tempo,"Viral soal Ganjar Pranowo, Wapres Ingatkan agar Bantuan Baznas Tak Dikaitkan dengan Parpol  Nasional Tempo","Wed, 04 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmFqbm4ubmV0L25ld3MvcGVuZWdha2FuLWh1a3VtLXNla3Rvci1rZWh1dGFuYW4tMjAyMi9pbmRleC5odG1s0gFIaHR0cHM6Ly93d3cuYWpubi5uZXQvbmV3cy9wZW5lZ2FrYW4taHVrdW0tc2VrdG9yLWtlaHV0YW5hbi0yMDIyL2FtcC5odG1s?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Penegakan Hukum Sektor Kehutanan 2022 - AJNN.net,,,AJNN.net,Penegakan Hukum Sektor Kehutanan 2022  AJNN.net,"Sat, 07 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc3MTU2L3BkaXAtYW5kYWxrYW4tc2F0Z2FzLWNha3JhLWJ1YW5hLWRhbi1icmlnYWRlLW1vdG9yLXBhZGEtcGVtaWx1LTIwMjQtYXBhLXR1Z2Fzbnlh0gF2aHR0cHM6Ly9uYXNpb25hbC50ZW1wby5jby9hbXAvMTY3NzE1Ni9wZGlwLWFuZGFsa2FuLXNhdGdhcy1jYWtyYS1idWFuYS1kYW4tYnJpZ2FkZS1tb3Rvci1wYWRhLXBlbWlsdS0yMDI0LWFwYS10dWdhc255YQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"PDIP Andalkan Satgas Cakra Buana dan Brigade Motor pada Pemilu 2024, Apa Tugasnya? - Nasional Tempo",,,Nasional Tempo,"PDIP Andalkan Satgas Cakra Buana dan Brigade Motor pada Pemilu 2024, Apa Tugasnya?  Nasional Tempo","Mon, 09 Jan 2023 08:00:00 GMT"
