created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Nov 29 06:31:01 +0000 2023,1729749789561016729,"CALON wakil presiden dari Koalisi Perubahan Muhaimin Iskandar (Cak Imin)  mempersiapkan skema pemberdayaan usaha mikro, kecil, dan menengah  bersama calon presiden Anies Baswedan agar bisa menjadi penopang  perekonomian nasional.   Sumber: https://t.co/NNdTkFkJ51",2,116,119,103,in,68930552,1729749789561016729,mediaindonesia,https://twitter.com/mediaindonesia/status/1729749789561016729
Wed Nov 29 06:15:53 +0000 2023,1729745978586960057,Dapatkan frame ini melalui https://t.co/KsZmMjtl44 #RajaFrame #amin-anies-baswedan-muhaimin-iskandar-capres-cawapres-2024-4 https://t.co/R9ExLlAwvf,0,0,0,0,in,1610283660988788740,1729745978586960057,ulfaniaradya,https://twitter.com/ulfaniaradya/status/1729745978586960057
Wed Nov 29 06:10:49 +0000 2023,1729744705796083930,"Masing-masing pasangan calon nomor urut 1 ada Muhaimin Iskandar, cawapres pendamping Anies Baswedan, yang saat ini masih aktif sebagai Wakil Ketua DPR RI. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1729744664662593678,Rudigesper,https://twitter.com/Rudigesper/status/1729744705796083930
Wed Nov 29 05:58:23 +0000 2023,1729741578057470186,"Elektabilitas tersebut mengungguli duet Koalisi Perubahan untuk Persatuan (KPP) Anies Baswedan-Muhaimin Iskandar dengan perolehan 33,7 persen  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3655312633,1729741560122577025,manaf_ramli,https://twitter.com/manaf_ramli/status/1729741578057470186
Wed Nov 29 05:58:00 +0000 2023,1729741480447676763,Pengusaha Besar Cirebon Bantu Alat Peraga Kampanye Anies Baswedan-Muhaimin Iskandar. https://t.co/6XKsT5QrDM,0,0,0,0,in,1460142601449840652,1729741480447676763,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1729741480447676763
Wed Nov 29 05:54:22 +0000 2023,1729740564822692288,"yakni pasangan Anies Baswedan-Muhaimin Iskandar dengan nomor urut satu, Prabowo Subianto-Gibran Rakabuming dengan nomor urut dua, serta Ganjar Pranowo-Mahfud MD dengan nomor urut tiga. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1644589026832424963,1729740518303642050,Rudigesper,https://twitter.com/Rudigesper/status/1729740564822692288
Wed Nov 29 05:52:33 +0000 2023,1729740110013301132,"Tokoh Kristiani Bakal Gelar Safari Natal Anies Baswedan-Muhaimin Iskandar.   Meski dtg hanya lima hingga sepuluh menit di acara safari Natal, kehadiran Anies Baswedan sangat penting"" #aminkanindonesia #AMIN2024 #kbanews  https://t.co/rKMZbkZ7lm @BosPurwa @san_jateng @S0BATANIES""",0,0,0,0,in,1460142601449840652,1729740110013301132,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1729740110013301132
Wed Nov 29 05:37:49 +0000 2023,1729736398754758708,"Capres nomor urut 1 Anies Baswedan langsung tancap gas kampanye di Jakarta dan Bogor kemarin. Pasangannya, Muhaimin Iskandar, juga langsung berkampanye di Surabaya.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3655312633,1729736343188599195,manaf_ramli,https://twitter.com/manaf_ramli/status/1729736398754758708
Wed Nov 29 05:30:00 +0000 2023,1729734433375150155,Kelompok gerakan nusantara atau anak muda satu nusa satu suara mendeklarasikan dukungannya ke pasangan calon Anies Baswedan dan Muhaimin Iskandar. https://t.co/ns6OyEQkD6 https://t.co/nkbYJuN0Rc,0,0,0,3,in,3306771829,1729734433375150155,CNNIDdaily,https://twitter.com/CNNIDdaily/status/1729734433375150155
Wed Nov 29 05:26:13 +0000 2023,1729733481343721634,"Elektabilitas tersebut mengungguli duet Koalisi Perubahan untuk Persatuan (KPP) Anies Baswedan-Muhaimin Iskandar dengan perolehan 33,7 persen,  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1729733113578746235,AndriK14567,https://twitter.com/AndriK14567/status/1729733481343721634
Wed Nov 29 05:22:34 +0000 2023,1729732563474727419,Cawapres Imin Gaungkan Reformasi Jilid Dua   Calon wakil presiden Muhaimin Iskandar mengatakan perjuangannya bersama calon presiden Anies Baswedan untuk mewujudkan reformasi jilid dua.  https://t.co/OOgMPZGc6c  https://t.co/OOgMPZGc6c,2,0,8,6,in,1211113575365767169,1729732563474727419,ZidWorld_,https://twitter.com/ZidWorld_/status/1729732563474727419
Wed Nov 29 05:20:59 +0000 2023,1729732166085403035,"yakni Anies Baswedan-Muhaimin Iskandar dengan nomor urut 1, Prabowo Subianto-Gibran Rakabuming Raka nomor urut 2, dan Ganjar Pranowo-Mahfud MD nomor urut 3. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1017294361,1729732123806806281,maineescario19,https://twitter.com/maineescario19/status/1729732166085403035
Wed Nov 29 05:19:57 +0000 2023,1729731904084062312,"Ada tiga pasangan calon yang bakal berlaga dalam Pilpres 2024. Mereka yakni Anies Baswedan-Muhaimin Iskandar nomor urut 1, Prabowo Subianto-Gibran Rakabuming Raka nomor urut 2, dan Ganjar Pranowo-Mahfud MD nomor urut 3. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy",0,1,0,0,in,1017294361,1729731864544342043,maineescario19,https://twitter.com/maineescario19/status/1729731904084062312
