created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Nov 29 12:25:11 +0000 2023,1729838916776157409,Presiden 2024🇮🇩 #GanjarMahfud #GanjarMahfudM3nang #GanjarPresiden #GanjarUntukSemua #ganjarpranowo #mahfudmd #GanjarMahfudMenang2024 #GanjarMahfudMD https://t.co/NPzyd9mMI1,0,0,1,0,en,1514653450650669056,1729838916776157409,gmc_sulsel,https://twitter.com/gmc_sulsel/status/1729838916776157409
Wed Nov 29 12:24:34 +0000 2023,1729838761566147025,"Hadiri Seminar di Tangerang, Mahfud MD Ajak Mahasiswa Tak Golput https://t.co/1sEaQVvARO",0,0,1,0,in,1318833612821725184,1729838761566147025,IDNTimesBanten,https://twitter.com/IDNTimesBanten/status/1729838761566147025
Wed Nov 29 12:22:38 +0000 2023,1729838275257344427,@IDNTimes Jangan ada lagi kecurangan pemilu tahun depan 😍🤟 All in Ganjar Pranowo Mahfud MD,0,0,0,0,in,1723214408204398593,1729477534063239643,thoolln920,https://twitter.com/thoolln920/status/1729838275257344427
Wed Nov 29 12:22:10 +0000 2023,1729838158295036188,#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD https://t.co/n26cjo4KyI,0,0,0,0,qme,1188680281,1729838137302515876,wieyna96,https://twitter.com/wieyna96/status/1729838158295036188
Wed Nov 29 12:22:09 +0000 2023,1729838154276835842,#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD https://t.co/wug2g8KClR,0,1,0,0,qme,1188680281,1729838137302515876,wieyna96,https://twitter.com/wieyna96/status/1729838154276835842
Wed Nov 29 12:22:08 +0000 2023,1729838149956665532,#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD https://t.co/2dAKGClxFC,0,1,0,0,qme,1188680281,1729838137302515876,wieyna96,https://twitter.com/wieyna96/status/1729838149956665532
Wed Nov 29 12:22:08 +0000 2023,1729838149273284874,"Ketua Bawaslu Rahmat Bagja sudah memprediksi kecurangan dan pelanggaran pada tahun 2024 akan tetap ada dan tidak mungkin hilang.   Bahkan, Menteri Koordinator Politik Hukum dan Keamanan (Menkopolhukam) Mahfud MD mengatakan bahwa Pemilu dari waktu ke waktu tidak bisa lepas dari…",0,2,0,0,in,46693036,1729837297489584516,inilahdotcom,https://twitter.com/inilahdotcom/status/1729838149273284874
Wed Nov 29 12:22:07 +0000 2023,1729838145217220910,#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD https://t.co/3ujeC8ImJu,0,1,0,0,qme,1188680281,1729838137302515876,wieyna96,https://twitter.com/wieyna96/status/1729838145217220910
Wed Nov 29 12:22:06 +0000 2023,1729838140771193128,#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD https://t.co/YRcJar8WRn,0,1,0,0,qme,1188680281,1729838137302515876,wieyna96,https://twitter.com/wieyna96/status/1729838140771193128
Wed Nov 29 12:21:42 +0000 2023,1729838039986262400,Melihat dedikasi Ganjar Pranowo dan Mahfud MD terhadap pendidikan membuat saya yakin perubahan positif akan terjadi. @diterimafkui  GPMMD 4Kupang https://t.co/k2L9ZblpTG,0,0,0,0,in,1686300585694572544,1729838039986262400,sophieayushita,https://twitter.com/sophieayushita/status/1729838039986262400
Wed Nov 29 12:21:41 +0000 2023,1729838035741602123,Komitmen Ganjar Pranowo dan Mahfud MD di bidang pendidikan memberikan harapan baru bagi anak-anak Indonesia. @ditohazel  GPMMD 4Kupang https://t.co/bDtvDCnli4,0,0,0,0,in,1686216301860339713,1729838035741602123,ptritiararar12,https://twitter.com/ptritiararar12/status/1729838035741602123
Wed Nov 29 12:19:52 +0000 2023,1729837580110213561,@jpnncom Yook kita dukung pak Ganjar Pranowo Mahfud MD m3nang gays,0,0,0,0,in,1723214408204398593,1729627517949182162,thoolln920,https://twitter.com/thoolln920/status/1729837580110213561
Wed Nov 29 12:19:10 +0000 2023,1729837402242379790,@jpnncom Masyallah antusias warga Papua menyambut pak Ganjar All in Ganjar Pranowo Mahfud MD,0,0,0,0,in,1723214408204398593,1729611659910770716,thoolln920,https://twitter.com/thoolln920/status/1729837402242379790
