created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Nov 29 21:08:49 +0000 2023,1729970695130718540,@ganjarpranowo Luar biasaaa banget semoga ada perubahan baik dan nyata. gaspol pak ganjarrr,0,0,0,0,in,1593370167039627265,1729756530269094090,ayunitaa22,https://twitter.com/ayunitaa22/status/1729970695130718540
Wed Nov 29 21:08:37 +0000 2023,1729970643138146568,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd Bila itu dapat terealisasikan Indonesia dimata dunia adalah Negara Maju, maka Rakyat satukan tekat, satu pilihan bpk Ganjar Pranowo dan bpk Mahfud MD  Presiden 2024 - 2029",0,0,0,0,in,1344963288870711301,1729334080200900644,Martimbul788,https://twitter.com/Martimbul788/status/1729970643138146568
Wed Nov 29 21:03:24 +0000 2023,1729969329339613581,@danielht2009 @ganjarpranowo Sabang-Merauke,0,0,0,0,tl,143343199,1729694492675182824,Boyzneboyzone,https://twitter.com/Boyzneboyzone/status/1729969329339613581
Wed Nov 29 21:02:57 +0000 2023,1729969219725619429,@ganjarpranowo @mohmahfudmd Pak Ganjar dan pak Mahfud siap melaksanakan program2 inovatif untuk masyarakat Indonesia,0,0,0,0,in,1699933922992472064,1729814315337945468,boxtyz,https://twitter.com/boxtyz/status/1729969219725619429
Wed Nov 29 21:02:57 +0000 2023,1729969218702241938,@danielht2009 @ganjarpranowo Semua lalui kok daerah Papua jg,0,0,0,1,in,143343199,1729694492675182824,Boyzneboyzone,https://twitter.com/Boyzneboyzone/status/1729969218702241938
Wed Nov 29 21:02:39 +0000 2023,1729969142776930365,"@ganjarpranowo Smoga nanti program tersebut  bisa  terwujud,  agar makin bnyak  yang pendidikannya terjamin",0,0,0,0,in,1451190264354066442,1729694492675182824,Rismi_3,https://twitter.com/Rismi_3/status/1729969142776930365
Wed Nov 29 21:02:35 +0000 2023,1729969123739029643,"@ganjarpranowo @mohmahfudmd nggak heran sih kalo ini yg terjadi, soalnya sama sama pinter kerja. gk AFK",0,0,0,0,in,1698235079955468288,1729814315337945468,alfarisialfaa,https://twitter.com/alfarisialfaa/status/1729969123739029643
Wed Nov 29 21:02:18 +0000 2023,1729969054625218838,@ganjarpranowo @mohmahfudmd M3nang dari Sabang sampai Merauke  membangun dari desa Ganjar Mahfud  selalu memahami rakyat gaspol salam 3 jari,0,0,0,0,in,1723615379837345792,1729814315337945468,haryati91523,https://twitter.com/haryati91523/status/1729969054625218838
Wed Nov 29 21:02:14 +0000 2023,1729969038762381603,"@ganjarpranowo Pak Ganjar memang terbaik sihh , selalu mengutamakan nasib anak bangsa",0,0,0,0,in,1695015291368206336,1729694492675182824,nunusaputrii,https://twitter.com/nunusaputrii/status/1729969038762381603
Wed Nov 29 21:01:59 +0000 2023,1729968973335405002,@_Umamlik @ganjarpranowo Apapun visi misi pak ganjar asal bisa membuat Indonesia lebih maju maka akan saya dukung. Faskes Tiap D3sa,0,0,0,0,in,1515653949059067905,1729719307129487813,dVinzkev,https://twitter.com/dVinzkev/status/1729968973335405002
Wed Nov 29 21:01:51 +0000 2023,1729968940020035641,@ganjarpranowo @mohmahfudmd Satuju poll... Ayo ratakan pembangunan terutama fasilitas kesehatan,0,0,0,0,in,2753837824,1729814315337945468,lofyed,https://twitter.com/lofyed/status/1729968940020035641
Wed Nov 29 21:01:31 +0000 2023,1729968855433576598,"@ganjarpranowo Cita² adek Andro dan Abraham bahagia ortunya, pendidikan tinggi.. yuk berjuang mewujudkan program unggulan Ganjar Mahfud 🤟🤟",0,0,0,0,in,143343199,1729694492675182824,Boyzneboyzone,https://twitter.com/Boyzneboyzone/status/1729968855433576598
Wed Nov 29 21:01:16 +0000 2023,1729968796113494127,@ganjarpranowo Calon pemimpim yang selalu memikirkan anak bangsa untuk maju,0,0,0,0,in,1684108737890631680,1729694492675182824,sandraafn1,https://twitter.com/sandraafn1/status/1729968796113494127
Wed Nov 29 21:00:13 +0000 2023,1729968530550854022,@ganjarpranowo SETUJU PAK GANJAR! GASSS PUOOOLLLL!!!!!!,0,0,0,0,in,822651273325514752,1729694492675182824,knik1115,https://twitter.com/knik1115/status/1729968530550854022
